,CODIGO OW,DESCRIPCION,ALMACEN,SALDO EN INVENTARIO
164385,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164386,220133,TAPA POLIMERICA RED ENERGIA,C300,0.0
164387,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164388,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164389,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164390,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164391,200224,TRANSFORMADOR 3F 75KVA,C300,0.0
164392,218504,TRANSFORMADOR 3F 45KVA,C300,0.0
164393,218504,TRANSFORMADOR 3F 45KVA,C300,0.0
164394,218504,TRANSFORMADOR 3F 45KVA,C300,0.0
164395,218504,TRANSFORMADOR 3F 45KVA,C300,0.0
164396,222543,TRANSFORMADOR 1F 15KVA,C300,1.0
164397,222543,TRANSFORMADOR 1F 15KVA,C300,1.0
164398,200151,AISLADOR CARRETE PORC 0.6KV,C300,0.0
164399,217346,TRANSFORMADOR 1F 37.5KVA,C300,0.0
164400,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164401,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164402,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164403,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164404,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164405,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164406,222547,TRANSFORMADOR 1F 37.5KVA,C300,1.0
164407,200181,TRANSFORMADOR 1F 10KVA,C300,0.0
164408,200181,TRANSFORMADOR 1F 10KVA,C300,0.0
164409,200181,TRANSFORMADOR 1F 10KVA,C300,0.0
164410,200181,TRANSFORMADOR 1F 10KVA,C300,0.0
164411,217345,TRANSFORMADOR 1F 25KVA,C300,0.0
164412,217345,TRANSFORMADOR 1F 25KVA,C300,0.0
164413,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164414,220133,TAPA POLIMERICA RED ENERGIA,C300,0.0
164415,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164416,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164417,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164418,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164419,200217,TRANSFORMADOR 3F 15KVA,C300,1.0
164420,200138,AISLADOR SUSP POLIM 15KV,C300,0.0
164421,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164422,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164423,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164424,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164425,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164426,222545,TRANSFORMADOR 1F 25KVA,C300,1.0
164427,222548,TRANSFORMADOR 1F 50KVA,C300,0.0
164428,222548,TRANSFORMADOR 1F 50KVA,C300,0.0
164429,222548,TRANSFORMADOR 1F 50KVA,C300,0.0
164430,200138,AISLADOR SUSP POLIM 15KV,C300,600.0
164431,200156,AISLADOR TENSOR PORC 15KV,C300,0.0
164432,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164433,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164434,217344,TRANSFORMADOR 1F 15KVA,C300,0.0
164435,217344,TRANSFORMADOR 1F 15KVA,C300,0.0
164436,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164437,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164438,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164439,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164440,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164441,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164442,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164443,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164444,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164445,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164446,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164447,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164448,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164449,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164450,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164451,220133,TAPA POLIMERICA RED ENERGIA,C300,0.0
164452,211295,DIAGONAL METALICA EN V,C300,175.0
164453,218503,TRANSFORMADOR 3F 75KVA,C300,0.0
164454,222594,TRANSFORMADOR 3F 30KVA,C300,0.0
164455,222594,TRANSFORMADOR 3F 30KVA,C300,0.0
164456,200145,AISLADOR PIN PORC 15KV,C300,0.0
164457,200184,TRANSFORMADOR 1F 10KVA,C300,0.0
164458,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164459,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164460,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164461,217344,TRANSFORMADOR 1F 15KVA,C300,0.0
164462,217345,TRANSFORMADOR 1F 25KVA,C300,0.0
164463,217345,TRANSFORMADOR 1F 25KVA,C300,0.0
164464,222548,TRANSFORMADOR 1F 50KVA,C300,0.0
164465,222548,TRANSFORMADOR 1F 50KVA,C300,1.0
164466,222548,TRANSFORMADOR 1F 50KVA,C300,1.0
164467,200138,AISLADOR SUSP POLIM 15KV,C300,0.0
164468,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164469,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164470,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164471,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164472,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164473,210881,DPS POLIMERICO 12KV 10KA,C300,0.0
164474,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164475,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164476,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164477,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164478,220134,TAPA POLIMERICA RED ENERGIA,C300,0.0
164479,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164480,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164481,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164482,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164483,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164484,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164485,217344,TRANSFORMADOR 1F 15KVA,C300,0.0
164486,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164487,222545,TRANSFORMADOR 1F 25KVA,C300,1.0
164488,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164489,217344,TRANSFORMADOR 1F 15KVA,C300,1.0
164490,217344,TRANSFORMADOR 1F 15KVA,C300,1.0
164491,217344,TRANSFORMADOR 1F 15KVA,C300,1.0
164492,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164493,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164494,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164495,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164496,222548,TRANSFORMADOR 1F 50KVA,C300,0.0
164497,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164498,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164499,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164500,217344,TRANSFORMADOR 1F 15KVA,C300,0.0
164501,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164502,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164503,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164504,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164505,217344,TRANSFORMADOR 1F 15KVA,C300,0.0
164506,213357,GRAPA PREFORMADA 2/0AWG 15KV,C300,0.0
164507,200214,TRANSFORMADOR 1F 75KVA,C300,0.0
164508,222547,TRANSFORMADOR 1F 37.5KVA,C300,0.0
164509,217345,TRANSFORMADOR 1F 25KVA,C300,0.0
164510,217344,TRANSFORMADOR 1F 15KVA,C300,0.0
164511,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164512,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164513,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164514,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164515,213342,GRAPA RETENCION TIPO PISTOLA,C300,0.0
164516,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164517,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164518,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164519,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164520,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164521,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164522,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164523,217343,TRANSFORMADOR 1F 10KVA,C300,1.0
164524,217343,TRANSFORMADOR 1F 10KVA,C300,1.0
164525,217343,TRANSFORMADOR 1F 10KVA,C300,1.0
164526,217343,TRANSFORMADOR 1F 10KVA,C300,1.0
164527,220134,TAPA POLIMERICA RED ENERGIA,C300,0.0
164528,200224,TRANSFORMADOR 3F 75KVA,C300,0.0
164529,218503,TRANSFORMADOR 3F 75KVA,C300,0.0
164530,218503,TRANSFORMADOR 3F 75KVA,C300,0.0
164531,222595,TRANSFORMADOR 3F 150KVA,C300,1.0
164532,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
164533,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
164534,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
164535,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164536,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164537,222548,TRANSFORMADOR 1F 50KVA,C300,0.0
164538,222548,TRANSFORMADOR 1F 50KVA,C300,0.0
164539,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164540,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164541,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164542,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164543,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164544,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164545,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164546,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164547,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164548,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164549,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164550,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164551,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164552,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164553,200138,AISLADOR SUSP POLIM 15KV,C300,600.0
164554,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164555,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164556,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164557,220134,TAPA POLIMERICA RED ENERGIA,C300,0.0
164558,200222,TRANSFORMADOR 3F 45KVA,C300,0.0
164559,217346,TRANSFORMADOR 1F 37.5KVA,C300,1.0
164560,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164561,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164562,222547,TRANSFORMADOR 1F 37.5KVA,C300,0.0
164563,222593,TRANSFORMADOR 3F 15KVA,C300,0.0
164564,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164565,222594,TRANSFORMADOR 3F 30KVA,C300,0.0
164566,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164567,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164568,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164569,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164570,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164571,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164572,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164573,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164574,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164575,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164576,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164577,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164578,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164579,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164580,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164581,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164582,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164583,220134,TAPA POLIMERICA RED ENERGIA,C300,0.0
164584,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164585,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164586,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164587,222538,TRANSFORMADOR 1F 5KVA,C300,1.0
164588,200229,TRANSFORMADOR 3F 112.5KVA,C300,0.0
164589,200229,TRANSFORMADOR 3F 112.5KVA,C300,0.0
164590,211335,"COLLARIN 220MM 9""",C300,0.0
164591,217346,TRANSFORMADOR 1F 37.5KVA,C300,1.0
164592,222543,TRANSFORMADOR 1F 15KVA,C300,1.0
164593,222594,TRANSFORMADOR 3F 30KVA,C300,0.0
164594,222594,TRANSFORMADOR 3F 30KVA,C300,0.0
164595,210881,DPS POLIMERICO 12KV 10KA,C300,78.0
164596,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164597,218503,TRANSFORMADOR 3F 75KVA,C300,0.0
164598,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164599,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164600,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164601,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164602,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164603,200214,TRANSFORMADOR 1F 75KVA,C300,0.0
164604,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164605,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164606,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164607,222545,TRANSFORMADOR 1F 25KVA,C300,0.0
164608,222594,TRANSFORMADOR 3F 30KVA,C300,0.0
164609,200981,CORTACIRCUITO 100A 15KV,C300,0.0
164610,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164611,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164612,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164613,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164614,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164615,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164616,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164617,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164618,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164619,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164620,222540,TRANSFORMADOR 1F 10KVA,C300,1.0
164621,200151,AISLADOR CARRETE PORC 0.6KV,C300,1062.0
164622,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164623,200217,TRANSFORMADOR 3F 15KVA,C300,0.0
164624,200217,TRANSFORMADOR 3F 15KVA,C300,0.0
164625,218503,TRANSFORMADOR 3F 75KVA,C300,0.0
164626,222543,TRANSFORMADOR 1F 15KVA,C300,1.0
164627,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164628,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164629,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164630,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164631,222593,TRANSFORMADOR 3F 15KVA,C300,1.0
164632,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164633,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164634,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164635,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164636,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164637,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164638,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164639,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164640,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164641,200214,TRANSFORMADOR 1F 75KVA,C300,0.0
164642,200224,TRANSFORMADOR 3F 75KVA,C300,0.0
164643,200224,TRANSFORMADOR 3F 75KVA,C300,0.0
164644,211295,DIAGONAL METALICA EN V,C300,0.0
164645,218503,TRANSFORMADOR 3F 75KVA,C300,0.0
164646,218504,TRANSFORMADOR 3F 45KVA,C300,0.0
164647,222595,TRANSFORMADOR 3F 150KVA,C300,0.0
164648,222595,TRANSFORMADOR 3F 150KVA,C300,0.0
164649,222595,TRANSFORMADOR 3F 150KVA,C300,0.0
164650,217343,TRANSFORMADOR 1F 10KVA,C300,0.0
164651,217344,TRANSFORMADOR 1F 15KVA,C300,1.0
164652,217344,TRANSFORMADOR 1F 15KVA,C300,1.0
164653,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164654,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164655,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164656,222540,TRANSFORMADOR 1F 10KVA,C300,0.0
164657,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164658,222543,TRANSFORMADOR 1F 15KVA,C300,0.0
164659,211620,CAJA DERIVACION ACOMETIDA 2F,C300,40.0
164660,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164661,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164662,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164663,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164664,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164665,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164666,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164667,217342,TRANSFORMADOR 1F 5KVA,C300,0.0
164668,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164669,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164670,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164671,222538,TRANSFORMADOR 1F 5KVA,C300,0.0
164672,211620,CAJA DERIVACION ACOMETIDA 2F,C300,60.0
164673,211347,VARILLA DE ANCLAJE ACERO,C300,1000.0
164674,4525,"ABRAZADERA EN U. DE 5/8""",C300,184.0
164675,211622,CAJA DERIVACION ACOMETIDA 3F,C300,0.0
164676,202255,BRAZO ANGULAR TIPO C,C300,100.0
164677,211347,VARILLA DE ANCLAJE ACERO,C300,0.0
164678,213340,GRAPA RETENCION TIPO PISTOLA,C300,0.0
164679,4522,"ABRAZADERA EN U. DE 5/8""",C300,303.0
164680,4119,CORTACIRCUITO 100 AMP 15 kV,C300,0.0
164681,211295,DIAGONAL METALICA EN V,C300,0.0
164682,211308,BRAZO TANGENTE TIPO L,C300,0.0
164683,211347,VARILLA DE ANCLAJE ACERO,C300,0.0
164684,8033,CONECT.CUÑA BIMET.3/0-6 AWG.,C300,0.0
164685,200981,CORTACIRCUITO 100A 15KV,C300,60.0
164686,213339,GRAPA RETENCION RECTA ESTRIBO,C300,250.0
164687,211354,"TUERCA DE OJO 5/8""",C300,2502.0
164688,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164689,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164690,211295,DIAGONAL METALICA EN V,C300,400.0
164691,213342,GRAPA RETENCION TIPO PISTOLA,C300,0.0
164692,211295,DIAGONAL METALICA EN V,C300,252.0
164693,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164694,200151,AISLADOR CARRETE PORC 0.6KV,C300,0.0
164695,211295,DIAGONAL METALICA EN V,C300,0.0
164696,1689,"ESPARRAGO 5/8"" X 14""",C300,0.0
164697,4401,PERCHA 1 PUESTO GALVANIZADA,C300,0.0
164698,4646,"CRUC SECUND. 2""X1/4""X1.0 M.",C300,0.0
164699,7845,"CRUC SECUND. 2""X1/4""X1.0 M.",C300,0.0
164700,211319,PERCHA 1 PUESTO,C300,0.0
164701,211335,"COLLARIN 220MM 9""",C300,294.0
164702,218333,CRUCETA METALICA 1000MM,C300,0.0
164703,1893,"ARANDELA DE PRESION 3/8""",C300,0.0
164704,1894,"ARANDELA DE PRESIÓN 1/2""",C300,0.0
164705,1895,"ARANDELA DE PRESIÓN 5/8""",C300,0.0
164706,2893,"CAPACETE 3/4"" GALV.",C300,0.0
164707,4524,"ABRAZADERA EN U. DE 5/8""",C300,361.0
164708,5276,"TUERCA 5/8"" GALV.",C300,0.0
164709,210537,"CAPACETE AC GALV IMC 3/4""",C300,0.0
164710,213303,"ARANDELA PRESION 5/8""",C300,0.0
164711,200145,AISLADOR PIN PORC 15KV,C300,225.0
164712,200156,AISLADOR TENSOR PORC 15KV,C300,0.0
164713,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164714,210881,DPS POLIMERICO 12KV 10KA,C300,0.0
164715,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164716,4397,HERRAJE EN GUITARRA,C300,0.0
164717,200316,ALAMBRE CU 8AWG NEGRO,C300,0.0
164718,211319,PERCHA 1 PUESTO,C300,0.0
164719,211332,"COLLARIN 160MM 6""",C300,42.0
164720,211333,"COLLARIN 180MM 7""",C300,0.0
164721,2893,"CAPACETE 3/4"" GALV.",C300,0.0
164722,4373,GRAPA RECTA ACSR 2AWG A 2/0AWG,C300,0.0
164723,200138,AISLADOR SUSP POLIM 15KV,C300,600.0
164724,1674,"TORNILLO O PERNO 5/8"" X 8""",C300,0.0
164725,1687,"ESPARRAGO 5/8"" X 10""",C300,0.0
164726,4170,CONECTOR DE PERFORACION,C300,0.0
164727,200145,AISLADOR PIN PORC 15KV,C300,210.0
164728,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164729,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164730,4101,"TUERCA DE OJO REDONDA 5/8""",C300,0.0
164731,4139,"COLLARIN 4""A5""(102-127mm) 2S",C300,0.0
164732,200316,ALAMBRE CU 8AWG NEGRO,C300,0.0
164733,211330,"COLLARIN 120MM 5""",C300,200.0
164734,211393,"ESPARRAGO 5/8"" X 14""",C300,126.0
164735,211445,"TORNILLO MAQUINA 5/8"" X 8""",C300,0.0
164736,211311,BRAZO ANTI BALANCEO,C300,159.0
164737,254343,CONECTOR COMPRES TIPO H AL,C300,35.0
164738,200138,AISLADOR SUSP POLIM 15KV,C300,566.0
164739,211319,PERCHA 1 PUESTO,C300,0.0
164740,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164741,200151,AISLADOR CARRETE PORC 0.6KV,C300,1980.0
164742,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
164743,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164744,1664,"TORNILLO O PERNO 1/2"" X 4""",C300,0.0
164745,1688,"ESPARRAGO 5/8"" X 12""",C300,0.0
164746,4101,"TUERCA DE OJO REDONDA 5/8""",C300,0.0
164747,4139,"COLLARIN 4""A5""(102-127mm) 2S",C300,0.0
164748,211318,"ESLABON EN U 5/8"" FORJADO",C300,0.0
164749,211331,"COLLARIN 140MM 5 1/2""",C300,0.0
164750,211335,"COLLARIN 220MM 9""",C300,0.0
164751,211381,ESPIGO CORTO AISL PIN 5/8”,C300,0.0
164752,211392,"ESPARRAGO 5/8"" X 12""",C300,0.0
164753,211381,ESPIGO CORTO AISL PIN 5/8”,C300,0.0
164754,211438,"TORNILLO MAQUINA 5/8"" X 1 1/2""",C300,0.0
164755,211439,"TORNILLO MAQUINA 5/8"" X 2""",C300,2102.0
164756,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164757,4366,GRAPA RETENCION 1/0-336.4 MCM,C300,0.0
164758,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164759,213342,GRAPA RETENCION TIPO PISTOLA,C300,0.0
164760,217324,GRAPA RETENCION TIPO PISTOLA,C300,0.0
164761,219631,GRAPA RETENCION PISTOLA,C300,0.0
164762,1664,"TORNILLO O PERNO 1/2"" X 4""",C300,0.0
164763,1684,"ESPARRAGO 5/8"" X 4""",C300,0.0
164764,4363,"GRAPA PRENSORA 1/4"" 3TORNILLOS",C300,0.0
164765,4401,PERCHA 1 PUESTO GALVANIZADA,C300,0.0
164766,200156,AISLADOR TENSOR PORC 15KV,C300,1955.0
164767,211319,PERCHA 1 PUESTO,C300,0.0
164768,211319,PERCHA 1 PUESTO,C300,0.0
164769,211438,"TORNILLO MAQUINA 5/8"" X 1 1/2""",C300,853.0
164770,4046,"AISLADOR YOYO 3""",C300,0.0
164771,4417,DPS POLIMERICO 12 kV-10kA,C300,0.0
164772,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
164773,200151,AISLADOR CARRETE PORC 0.6KV,C300,0.0
164774,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
164775,4533,"VARILLA ANCLAJE 1/2"" X 1.5 M.",C300,0.0
164776,200151,AISLADOR CARRETE PORC 0.6KV,C300,1991.0
164777,200316,ALAMBRE CU 8AWG NEGRO,C300,0.0
164778,211319,PERCHA 1 PUESTO,C300,0.0
164779,211323,"COLLARIN 120MM 5""",C300,0.0
164780,200151,AISLADOR CARRETE PORC 0.6KV,C300,2250.0
164781,200156,AISLADOR TENSOR PORC 15KV,C300,0.0
164782,211393,"ESPARRAGO 5/8"" X 14""",C300,0.0
164783,200138,AISLADOR SUSP POLIM 15KV,C300,0.0
164784,213267,CODO 200A 2AWG 15KV AISL100%,C300,53.0
164785,216701,BUJE INSERTO 1SALIDA 200A 15KV,C300,15.0
164786,216736,EMPALME MOD 2TX600A4/0AWG 15KV,C300,17.0
164787,211438,"TORNILLO MAQUINA 5/8"" X 1 1/2""",C300,0.0
164788,211381,ESPIGO CORTO AISL PIN 5/8”,C300,728.0
164789,226205,"COLLARIN 140MM 5 1/2""",C300,126.0
164790,211319,PERCHA 1 PUESTO,C300,0.0
164791,211334,"COLLARIN 200MM 8""",C300,0.0
164792,211335,"COLLARIN 220MM 9""",C300,0.0
164793,213340,GRAPA RETENCION TIPO PISTOLA,C300,1678.0
164794,217324,GRAPA RETENCION TIPO PISTOLA,C300,74.0
164795,200151,AISLADOR CARRETE PORC 0.6KV,C300,0.0
164796,211319,PERCHA 1 PUESTO,C300,2487.0
164797,211323,"COLLARIN 120MM 5""",C300,0.0
164798,211335,"COLLARIN 220MM 9""",C300,0.0
164799,226205,"COLLARIN 140MM 5 1/2""",C300,0.0
164800,211319,PERCHA 1 PUESTO,C300,0.0
164801,200138,AISLADOR SUSP POLIM 15KV,C300,0.0
164802,202255,BRAZO ANGULAR TIPO C,C300,0.0
164803,4397,HERRAJE EN GUITARRA,C300,0.0
164804,211308,BRAZO TANGENTE TIPO L,C300,76.0
164805,222314,BRAZO PARA RETENIDA,C300,0.0
164806,200151,AISLADOR CARRETE PORC 0.6KV,C300,0.0
164807,211401,"GUARDACABO 1/2""",C300,6684.0
164808,213346,GRAPA PRENSORA 3 TORNILLOS,C300,0.0
164809,10008,TAPA POLIMERICA MEDIANA,C300,0.0
164810,200156,AISLADOR TENSOR PORC 15KV,C300,1900.0
164811,4859,CINTA AISLANTE 600V 19mm,C300,0.0
164812,4872,CINTA AISLANT VINILO 600V 19MM,C300,0.0
164813,200138,AISLADOR SUSP POLIM 15KV,C300,0.0
164814,211555,BARRAJE 4 VIAS 600A 15KV,C300,12.0
164815,213355,GRAPA PREFORMADA 2AWG 15KV,C300,15.0
